episode,total_reward,target_reward,smoothed_total_reward_100,smoothed_target_reward_100
208,-406.7897019981157,-76.12489670253007,-357.60112462210225,-39.676837130138416
209,-441.96025398871507,-12.749377945927975,-359.89315055290734,-39.64409137885849
210,-516.9492991112354,-57.968635519590094,-363.97375620707993,-39.330579502366454
211,-434.73342220934063,-32.13452252167345,-365.6166331253082,-39.010764162929654
212,-462.6852457156833,-23.48160883494633,-366.9781777058841,-38.699010075665676
213,-586.9666188139364,-17.35004664684831,-371.2024164001102,-38.10231729653572
214,-378.97223365857076,-41.72863256818848,-370.6467002075422,-38.1401906684843
215,-448.13098538341325,-47.485689516570844,-372.69810881300697,-37.84628673226296
216,-469.97325885309596,-14.016964679896551,-374.7483484049533,-37.69113710044026
217,-567.301165635115,-11.18080696668651,-375.83943658426773,-37.40172474259072
218,-601.1786432610048,-12.46065449744656,-378.55482113273,-36.76399980971659
219,-444.61823425782666,-12.250340199244189,-379.3438187225915,-36.515988667257936
220,-439.35684094515796,-29.17648756218919,-380.3050983402396,-36.55286779744722
221,-417.26608965198875,-13.603724529440417,-381.48353621966606,-36.41636865982555
222,-442.12244054986814,-13.376898870845231,-384.13091389296346,-36.31869109136537
223,-403.338151015594,-57.81039772556827,-384.5189522457353,-36.20400547598308
224,-435.9079123863024,-63.95015485391969,-385.1403397789053,-36.65660919708602
225,-431.0104376136325,-53.710543093721725,-386.00803140063385,-36.096286854480155
226,-471.6904148980941,-20.2291275876328,-386.0783932539592,-35.22306934145416
227,-569.6154976176873,-59.21929488201297,-389.113401037586,-35.05744443878308
228,-442.07440914983,-14.534221486258513,-390.14016944554527,-34.96489920868502
229,-555.4632483565281,-29.66112686812034,-392.459052580963,-35.006738665151616
230,-418.703590204576,-82.59495390396725,-392.11208990040257,-35.69993008179384
231,-553.3139611438869,-10.984400686668016,-393.2205121825214,-35.57826347196403
232,-448.3141037209146,-65.34171716475517,-394.24867428967883,-35.18862386151954
233,-539.286743966879,-14.916880713705572,-395.47246969297447,-35.16299909819484
234,-549.0460605981015,-38.45817584823229,-397.03452930847294,-35.34885985602369
235,-443.5810511584175,-119.90738788753335,-397.2502933895985,-36.40578443481313
236,-535.45605643968,-7.524389879648557,-399.26990940353045,-36.330767562181265
237,-393.0425972365963,-47.21357996288148,-399.8734095510303,-35.957308953549735
238,-223.48144913346948,-15.863102220721032,-398.4027909025136,-35.39494575895942
239,-520.8348818241113,-100.17255444726403,-400.22757137777,-35.40709093051121
240,-356.9983315981453,-11.45384482408182,-399.5259955217842,-35.31422663734845
241,-313.6301554938294,-9.932033133525179,-398.26390621541134,-34.9349264343519
242,-358.9010848404631,-17.543505409475003,-398.9404658760026,-34.97722151262879
